Rating,Review_Date,Review
7.0,19 June 2016,
1.0,17 March 2024,"I've seen this film a couple of times now and the action sequences are terrific. This includes the fight scenes as well as the car chase scenes. It also films in Singapore which I've never seen an action film filmed there before. The story is pretty good although some head-scratchers at the end. How did they rig that up and how did that guy know how to trigger it? But other than that the movie is a blast to watch. It moves quickly and logically for the most part.

It's odd that the director made this one great action film and now makes car and fast food commercials. Kind of a waste if you ask me."
6.0,22 May 2020,
4.0,31 May 2020,This movie was fine. a bit boring in some areas. actions scene are a bit clunky. Good watch if you're a bit bored.
8.0,17 September 2015,
6.0,24 January 2016,
4.0,13 November 2015,"This movie is not perfect, but it's not horrible either.

Friend's portrayal is perfectly acceptable (especially the action sequences which he nailed). He has a very intriguing presence. Hannah is subtly mesmerizing. The pacing of the story is perfect. Not too fast, but not too slow either. No boring unnecessary sequences. While the dialogue is a bit lacking in terms of depth, it's acceptable in terms of conciseness and clarity. The director is on point with almost every scene.

It wasn't groundbreaking, but I was actually ""on the hook"" enough to make me want to finish it all the way to the end.

If you like action movies, yep this is a great time killer."
7.0,23 August 2015,
6.0,21 December 2015,
4.0,17 April 2018,
7.0,1 November 2015,"With a high hope I've started to watch the movie. As this movie is adapted from the game, so all the viewers may expect that there will be some reflection of the game. But this is very much annoying that they completely misjudged the concept of Hit-man. He is a silent assassin. Whatever his mission is, he always tried to avoid killing unnecessary peoples and also tried to save his bullets and money. But in the movie their is some unwanted violence, he kills whoever he wants. Also, in the game he tried to enter any area without seeing. But here, he was like dying to show his face. It was just like a normal action movie. Moreover, the story line is also very poor. ""Rupert"" was unable to walk like ""Timothy"" from the first movie. And the villain character is not much look like a villain at all."
1.0,3 November 2015,
6.0,29 October 2015,"I need to make 10 lines out of this. that will take some doing. Hannah ward was a welcomed surprise. Hope to see more of her in the future. She did well here. Good casting call. Pretty much all were right on the money. Action scenes were cool. Story leads to more movies , which I look forward to as long as they bring back the two main characters/actors. They worked well together. I actually watched it a couple of times already. The did well for it being what it is..........action on octane.............lol. Good job.... dang , only eight lines , oops now nine.........lol. Have to see what else Hannah Ward has done , she is on her way now with this role."
5.0,23 September 2017,"Pros: I stopped watching after 20 minutes so I didn't waste too much of my life.

Cons: 47 not bald Absolutely no silence whatsoever. Explosions, explosions everywhere. Stupidly boring acting from whoever is playing 47.

And the main thing that really bugged me from minute one of that awful monologue, they didn't even get the name of the cloning scientist right. It was Dr Ort-Meyer. Not whoever in the blue hell this ""Litvinenko"" chap is.

Honestly I would have settled for them using ANY of the Five Fathers to be the ""creator"" or ""monetary backer"" for the cloning program, but no, instead they made it up."
8.0,7 February 2016,"I saw a lot of reviewers compare the movie with the video game but I'm not going to do that because i don't care about the video game. Playing a game or watching a movie is a complete different entertainment. A movie is relaxing while a game might be more stressful. Hit-man agent 47 is just plain action for 90 minutes. If you don't like that kind of movies then just don't watch this one because that is what you are going to get. To me it's better then James Bond movies because here the hero at least bleeds and gets hurt sometimes while in OO7 movies that seems impossible. The action scenes were good, the script is just okay but then again I didn't except much on that part. The actors were all good to me, and that's what it is all about."
6.0,21 August 2015,"The stunning Rupert Friend explodes onto the screen here as ""Agent 47"" – one of a numbered group of genetically DNA engineered 'Hitman' from the popular video game giving a second try at a film franchise here. Hannah Ware plays Katia van Dees, the daughter of a missing scientist Dr. Litvenko (Ciarán Hinds) who back in the 1960's was responsible for creating a super-soldier program that brought Agent 47, and at least 46 other deadly assassins into the world. Syndicate International, one of those typical diabolical organizations that always seem to exist, run by Le Clerq (Thomas Kretschmann) wants Katia's father as they think he holds the secrets to making more. Agent 47's employers want her dead.

Zachary Quinto's aptly named character John Smith – who's name pun you will understand when watching.. seems not to really fit his part in the beginning..after a few decent plot twists in his favour he turns it around and pulls his character off. He after all is also an 'agent' in a sense with a pretty neat change up of DNA in him.

Along with a bland storyline and too many plot holes to count or even care about, the films plus side is in if there is one demographic that it would try to please, it's obvious that aim is for 15-20 yr olds video-gamers who live for hours stepping into this world of CGI-done assassins killing off his enemies while wreaking maximum havoc in the process. And oh..the blood looks good. I'm serious it really does.

Friend as Agent 47, is a killing machine fighting other killing machines with whom I'd thought that we'd seen every imaginable killing stunt – but this film truly does become imaginative in that area and comes up with some doozies I'd think the likes of us haven't even dreamed up.

In the end, we do have a few surprise twists but there is no spark of life is to be found in a few of the characters most disappointingly in Ware, whose Katia is meant to be the supposed emotional linchpin of the enterprise. We've seen Friend do the cold and calculating before as Peter Quinn on Homeland where he actually scares us at times. The same goes here, American accent included. They have a few moments of mild playfulness mostly that Friend tries half heartedly to inject in their partnership without much success.

And of course what would the ending be if not to give us a little after name credits roll – scene of what is to come. And for the third time in a month, I'm seeing in that teaser scene what will probably be a better sequel than original.

End note: Paul Walker was scheduled to play Agent 47 and due to his untimely and tragic passing, Rupert Friend stepped in. RIP Paul

Grade: C- @pegsatthemovies peggyatthemovies.com"
3.0,31 October 2015,"What's with the haters? Were you expecting Lord of the Rings? As luck would have it, I caught this film just after revisiting Guy Ritchie's lamentable MAN FROM UNCLE.

As I watched Hit-man 47 I could not help but notice that every single goal that Ritchie had failed at in UNCLE, Bach nailed here.

The story was fast-paced. full of clever tropes. the characters were engaging and the cinematography was breath-taking.

I can understand perhaps why reviewers comparing it to the original might get frustrated -- Olyphant is such a strong presence that he commands the screen where here Bach had to work harder and better to hold attention. And he does.

Quinto is solid but I am concerned at the arc his career is taking. In HEROES, he was mesmerizing. In Star Trek, he nailed young Spock. Here he is merely solid and competent.

Would recommend."
7.0,26 August 2015,
7.0,27 January 2016,"there's movies that are so bad, they become good. this is not one of them. terrible, watered down attempts at insightful intelligent thoughts is how i'd categorize this movie script's supposedly high points. it's story is less interesting as the story of how an un-smeared steaming dog turd in the middle on a busy street has maintained intact. acting reflects the story, uninteresting. as to respecting the character and it's origins, it's obvious the writers have no idea, or do not care. bottom line, i've spent more time interested in no-brainer eating competitions than in this movie. mediocre, at best."
2.0,6 September 2016,"While the original Hit-man adaptation was not as bad as the Max Payne adaptation, it still seemed to lack some of the stylish choices of the game. If you have played the games, than a lot of shots that are used in the movie here will seem familiar. I'm a bit shocked that another reviewer didn't like the amount of shots the ""reloading"" of the guns got in this. If that bothers you, than any action movie will seem ""bad"" in the sense that there is more shooting than reloading.

Same is true here, but the main actor seems to capture the essence of the game character. I'm not saying it's a perfect movie of course (see rating), but it does a really good job and does not take anything for granted. Trying to please fans of the game and action fans at the same time is not the easiest thing to do. But going for an ""R"" instead of making this a family friendly affair (Hitman just isn't that) shows the amount of respect for the source the filmmakers brought to the table.

So if you're looking for a decent action movie or you actually enjoy the games, this probably will please you (except for the mentioned reloading sequences of course :p )"
7.0,11 November 2015,"When I see the ratings for both main Hit man movies (2007/2015) , I felt bit disappointment for their ratings. These two action thrillers deserve better ratings than what seen on the site. Because I've seen average movies get 7 out of 10 which supposed not to be. Plot might have not much to offer. But the action sequences look quite stunningly shot. I must say if you are follower if Hit-man movie or video game this is a worth of watch. Your time will not be wasted. If you still not confidence I would say this may even better than Liam Nesson's u know or sequels of taken. As I stated in my caption this movies is under rated film."
3.0,5 October 2019,"Even the first Hitman movie was better. What a shame. Hitman is perfect for a suspencefull thriller, so stop it with the loud action movies."
3.0,10 November 2015,"When it comes to movies based on popular video games, a majority of them intend to fail and get the fanboys of the game source to rave and rant on what's wrong with it and question why it was made. In this scenario, Hit-man: Agent 47 does stand somewhere near there, but it does improve on its 2nd attempt to bring the 'silent assassin' on screen in the best way possible.

The film follows an assassin known only as Agent 47 (played by a great and bald Rupert Friend) who seems to team up with a woman named Hanna (Hannah Ware) to help her find her father and uncover the mysteries of her ancestry. Together, they aim to take down the leader of Syndicate International, a terrorist group who is aiming to discover and create more deadly hit-man that process Hannah's unique ability and are more deadly than the assassin himself.

What makes Agent 47 so redeemable is the fact that it tries to improve on its plot and following the game source material than what the 2007 adaptation did (not to mention that the casting of Timothy Olyphant is mixed for me), it may not have done its 100% faithfulness to be label how game-to-movies are made but it's better than what most people say. The plot itself stays simple and is a no brainer to follow what's happening, but I did feel that the movie itself ran smoothly and kept pace in strong hold but the 96 minute running time is still considered short for my tastes (hopefully in future there will be an extended cut of the film that could help bring the film longer).

The casting range here may or may not seem recognisable but the cast do put on their best performance roles, Rupert Friend (from TV's Homeland) suits better as Agent 47 than what Olyphant's take did. Agent 47 is pretty much an emotionless, ruthless and yet cunning like in the game and Friend sticks close to that with good results. Ware makes a good impression as the female lead, playing a character that is searching for not only her past but embracing the future ahead as she learns more about her 'unique' side. Zachary Quninto plays a decent role as well though other reviewers say that his role was wasted, I won't give away too much but he does give his best on-screen role that's not a waste.

Hit-man: Agent 47 is a better but not yet best game to movie adaptation to surface in years, Arming itself with a great choice of casting, direction, plot and action, the film is a worthy watch on a lazy afternoon and it's a 'leave the brain at the door' so you can't take it to be full-on serious.

7.5/10 - Nick 6/10 - Jay"
10.0,9 April 2016,
6.0,8 June 2019,
5.0,25 August 2015,"American-German action film directed by Aleksander Bach and written by Skip Woods (who also wrote the original Hit-man film) and Michael Finch. It is based on the Hit-man video game series, developed by IO Interactive, and its main character, a mysterious assassin known only as Agent 47. The film stars Rupert Friend, Hannah Ware, Zachary Quinto, Ciarán Hinds, Thomas Kretschmann, and Angelababy.

The plot of the movie focuses about an assassin who teams up with a woman to help her find her father and uncover the mysteries of her ancestry. Together, they aim to take down the leader of Syndicate International, a terrorist group based in Singapore.

Believe me from start to finish this movie was Absolutely Breathtaking.

Finally,I gotta thank 20th Century Fox For This Great And Must See Movie."
6.0,4 September 2015,
7.0,20 August 2015,
1.0,25 October 2015,"The movie is entertaining if you would like to see an action movie, and it does contain some aspect of the game. The aim of the game was to attain the award of silent assassin and that is who 47 is. He plans his route and his execution style with utmost precision. Also, he doesn't kill whomever he isn't paid to kill. Usually gamers would strive to achieve this level of assassination.

The movie itself has good action scenes but when basing it off a game such as hit-man, one would want to see a higher degree of accuracy. Granted it is way better than the first hit-man movie after watching it you leave with that sense of feeling that it could've been a lot better.

5/10 just for the entertainment."
7.0,4 September 2015,"An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.

Hit-man: Agent 47 is directed by Aleksander Bach and stars Rupert Friend, Hannah Ware and Zachary Quinto. This film is based on the successful Hit-man video game series. Writers and producers are trying to reboot a film which basically failed at starting a franchise the first time. This former film was yet not good at all, the critics and people weren't very of it. I'm confused because there are so many other great stories that could be turned into movies beginning with Metroid or even Zelda for God sakes! Eventually Rupert Friend is good at portraying the Hit-man but his character is so boring, it's frustrating. Plus, Zachary Quinto really disappointed me as well. This film isn't that great and it eventually sucks. It's written by Skip Woods, the man who wrote X-Men Origins: Wolverine, A Good Day to Die Hard or Sabotage. Do I need to say more? The exposition is about 20minutes long, explaining the world of the movie to the audience, trying to overload us with information and yet you are supposed to care about these characters. Epic fail because you genuinely don't. Moreover, the film ""profits"" from modern day rapidly edited and quick-cut scenes but the thing is, we need to see things happened in an action movie. No one wants to wonder what their looking at. No one wants to see a blur of an action scene done with horrible choreography and fake stunt work. Each time this assassin pulls his guns out or shoot at things, it's in slo-motion. In fact, for every gun shoot scene, you have three to four dumb scenes. Finally you begin to deconstruct the movie and when you do that, you're not enjoying it.

Overall I enjoyed mostly the Hit-man himself, Zachary Quinto would have made a good villain if he weren't to deal with this script. Hit-man: Agent 47 is a big mess."
2.0,12 August 2021,"Super-Slick and Brainless as, well, Most Video-Games.

""Shooter"" Video-Games Focus On Vibrant, Colorful, Fight-Scenes, Chases, and Agent Derring-Do.

They can Offer Lots of Escapist, Non-Thinking Reactive Thrills.

So here is a Movie Version that is the Same Experience...Hands-Free and Zero Thinking Required.

This Film takes Great Effort in what Must Be a Conscious Effort to make it as Easy on the Grey-Matter as Possible.

Because the Plot, what there is, Requires No Thought and No Concern for its Organic Participants.

There's Plenty of Euro-Style Eye Candy.

With Non-Stop Gun-Play and Candy-Colored Treats for the Adrenaline-Junkies.

Rupert Friend is ""47"" taking Over for Timothy Olephant in the Previous Outing for the Game Inspired Movie.

But No Worries, it's Not a Sequel and Viewing the Other Film ""Hitman"" (2007) isn't a Prerequisite.

The Only Thing that this Requires is that You Surrender to its Action and Mayhem.

Some of the Set-Pieces are Unique and Highly-Entertaining.

But to Name them would Spoil the Film's Only True Offering.

For Anyone who just Wants to Take a Ride for 90 Minutes, and Nothing Else, it's...

Worth a Watch."
6.0,29 October 2015,"Let me say for the record that I finished Hit-man: Absolution twice, one of my favorite games ever. This movie ''adaptation'' is an absolute garbage.

I saw a few people saying they never played the games, and they enjoyed the movie. Well, if you would've play the damn games, you'll know why this game is god awful.

Let's begin by saying that the only real similarity between the movie and the games is that they both feature an assassin named Agent 47. That's how bad of a movie it is. Other than that, this movie is confusing, stupid, boring, truly awful and barely an adaptation. Now let's start the rant:

The action scenes are boring, the performances are below average, you barely know 3 of the whole cast in this movie, so many plot points (the only truly amazing thing in this trash), so many stupid and unnecessary slow-mo sequences, a truly horrible awful plot twist and let's not forget my main issue with this trash (it's not a movie, it's trash)- you get absolutely NO BACKGROUND story of Agent 47 and the even worse part is that all the kills Agent 47 does are in no way silent. You only see him put on a silencer in his gun ONCE throughout the whole trash. JUST. ONCE.

This film is truly a betrayal of the original games, it doesn't do any justice to the games, every scene films awful and fake, and like I said before- the plot twist is so awful and makes you wonder what the hell did you just see.

This is probably one of the worst video-game-inspired films. This film is useless, worthless, doesn't make any sense AT ALL, confusing, bad action sequences, and please don't give this film your money. please.

Other than that, hope you have a nice day, and don't even think about watching this trash- even if you play every Hit-man game, and even if you didn't play any of the games."
3.0,12 June 2022,
10.0,20 August 2015,"I was pretty excited to see Hit-man 47, I thought they would learn from their mistakes with the previous film and build upon what was good about it and do something better.

The movie starts with a bang for the first ~ 20 minutes, and what could have possibly been exciting scenes where 47 disposes of a large group of assailants, was so utterly boring that I'm pretty sure my heartbeat actually slowed instead of increased.

But what came next was even worse, the dialog in the movie was so horribly wooden that I just can't believe this script was green lighted.

The movie was filled with nods to the video games, obviously trying to win over the gaming crowd (which I'm one of), however the movie is just plain bad.

I actually enjoyed the first Hit-man movie to some extent, but dear god, stay away from this flaming pile of dung."
6.0,3 December 2023,
1.0,20 August 2015,
7.0,6 February 2016,"Agent 47 is one bad dude! Even though I had not seen most of the actors before, I thoroughly enjoyed the fast moving action, special effects and graphics. I was on the edge of my seat the entire movie. The story line was suspenseful and the acting was better than most in this genre. The stunts in this film were among the best I've ever seen. The filming and clarity of the audio was also excellent. I sure hope there will be some sequels, I want more. And I really think that Zachary Quinto may have found a new calling, I totally hope to see more action films in his future. In fact, maybe a James Bond role? All in all, IMHO, this is a must see if you are a die hard action film buff.

I can only imagine that some of the bad reviews are due to the movie not resembling a video game or the series, which I have seen neither. My opinion is based solely on the merits of the movie itself."
7.0,23 November 2015,"I was expecting Terminator - Genysis (Genisys? Genesys? Whatever) level of awfulness and franchise disrespect but in the end, this movie was just a random action movie branded with Hit-man trademark.

The main problem of this movie is that it's nothing like Hit-man games and Agent 47 is an action killing machine and not a calculated and resourceful stealth assassin. Yeah, there are hints here and there, but most of the movie was generic shooting everything and everybody with few chasing scenes slapped in for a good measure.

But, it has nice set pieces and in the end, it's just an OK action movie, unfortunately marketed as a Hit-man movie. Story is just rushed and not that important, plus - characters are pretty shallow. Although, movie did have some bright moments, brief, but they were there.

It's not that bad but it is an ""don't expect much"" action movie. I'm not a huge Hit-man fan but I do have a strong respect for the series and what it did for nonlinear and stealth game play in video games. But even like that I approached this movie as an action movie and nothing more. And in that case it's a flimsy 6, but if you watch it strictly as a hardcore Hit-man movie, then it's 5, maybe even lower, depends on your emotional state of distress at the moment.

All that being said, Hit-man is in a bit of a dry place as a franchise these past years. Here, they did laid some groundwork for a sequel but having it that the movie bombed pretty hard at the box office, I doubt we'll see anything like it in a near future. In any case, surprisingly, I don't see this movie as a complete failure and a waste of respectable brand. There are things that can make it better in a potential sequel, be it movie or maybe even better - a TV show continuation from this movie. I guess we'll never know."
2.0,18 December 2020,"Its just bad and nothing doesent look like the games,awful"
6.0,10 September 2018,"Hitman: Agent 47 won't win any awards at the Oscars, but it is still a fun movie that can pass the time! Some of the hate following this movie is irrelevant, some say this movie sucks because of it's product placement for Audi. Like really, that's not even a valid argument. Hitman is still a good movie, not perfect not bad, just good in it's own ways."
3.0,13 July 2022,"Both this film and the previous Hitman adaptation with Timothy Olyphant aren't good adaptations. There's no doubt about that. This one is considered the worst of the two; the previous one was better made from a filmmaking perspective, whereas this one had a lot of visual effects, making it seem a little too artificial. Generally, the previous one was more well-put-together, although most people disliked that one, too; only this one, way more.

If you've read my review of that film, you'll know I found it serviceable. I wished it was a good adaptation because I feel like the source material, when faithfully adapted, would make for a pretty good film. I thought it could've been better on its own, but it was decent enough despite being a somewhat shoddy adaptation.

Regarding this film, I thought it wasn't as well-made, and everything about the story was a little too generic and not as atmospheric and immersive as the first film, specifically in a similar way as it was in that film. Despite that, I think I enjoyed it slightly more. It was the same outcome as before, when I watched both movies for the first time, except then, I liked this one more and rated it to the limit. Now, I care more and am more particular with that sort of thing.

Performance-wise, Rupert Friend seemed to fit the character better than Timothy Olyphant, even though the character's writing wasn't necessarily Agent 47-esque. Rupert was more properly villain-like, in the sense of having a commanding presence with a slight terrifying nature about him: as well as more monotone, which I'm pretty sure is how the character is in the games; I've never played them myself, only watched Let's Plays, and my memory of how he seems regarding that aspect is a little hazy. Timothy seemed too human. Does that make sense? But I seem to think, or remember, in a vague way, that 47 is humorous sometimes in the games, but still in a deadpan, monotone manner, and Rupert was doing so in a too (facially) expressive way, including not being monotone enough, generally; too many emotive instances. That's my only criticism.

And the other performances were decent. Hannah Ware, Zachary Quinto, Thomas Kretschmann, and Ciaran Hinds delivered decent performances. Hannah was a little one-note (more so due to the character), but she displayed noteworthy moments. Ciaran stood out the most to me, although I guess Zachary is a close second. Thomas (despite not having much screen time) had somewhat of a presence and appropriate line delivery, so he was decent, too.

While the story was generic and the filmmaking lazy, including the visual effects and whatever else: whether it has to do with the cameras used or something along those lines, that seems to be typical with multiple films (The Hitman's Bodyguard comes to mind), making them look similar, the score by Marco Beltrami, who has quite the résumé, was pretty good.

I suppose the cinematography by Ottar Gudnason was decent enough: although something about how the film felt sometimes or looked (that almost artificial look, which seemed prominent in The Hitman's Bodyguard and plenty of other films, I'm sure) isn't the way to go. And the action/fight sequences were as well.

A sequel would've been welcome. This film was enjoyable enough. Seeing Rupert Friend and Hannah Ware return to these roles for another film, especially given how the characters are close now, has an appeal to it. That hasn't happened yet, and it's been over five years already, so it probably never will."
6.0,26 March 2016,"For the past two decades, video games have become a source material to film adaptations, and most of which have proved to be unsuccessful. With the exceptions of 'Mortal Kombat' and some of the Resident Evil movies, most film adaptations to video games have come out very poor results not only by lazy acting and directing but simply because the structure of video games don't translate too well on film. Filmmakers try so hard to make the movies so close to the games that they hoarder over the style of games and the end results are often films that feel more like live-action games without control than actual films. This is certainly the consequence that occurs in this film adaption of the successful video game franchise by IO Interactive. Directed by first-time filmmaker Aleksander Bach, Rupert Friend plays Agent 47, a genetically engineered gun-totting assassin with high intelligence created by Russian scientist Dr. Peter Litvenko (played by Ciaran Hinds). With the help of the Litvenko's daughter Katie (played by Hannah Ware), 47 fights against an evil corporation who armed with a league of powerful clones much stronger than him, and searches to the truth of his origins.

Everything shown in the trailer is just about everything you need to see in this film, everything else is left to be an utter eye-sore to those who are looking for a fun, excitement-filled action flick. This all begins with some unrealistic action sequences filled with poorly animated blood spatters and CGI work that simply doesn't fit, although they manage to devoid from ridiculous shaky camera work that's become a gimmick in many action films today. The gun shootouts that take place are supposed to fun and pulse-pounding, but end up being rather tedious, though there is an intense car crash sequence that manages to work. Unless you grow fond in near constant slow motion action scenes, the excitement is pretty much left dry. Even worse, the characters including Agent 47, Katie, and the character played by Zachary Quinto feel so one- dimensional that you never come to care for these characters. With proper writing and character development, the characters become difficult to root for. Rupert Friend who plays the titular character looks so bored in his role and show almost no emotion for most of the time. The plot is fine per say, but nothing truly memorable or fleshed out in any way, consisting of mostly exposition dialogue and antagonist sadly underwritten. The plot is just too thin and underdeveloped to be compelling.

Hit-man: Agent 47 is just another film adaption of a video game gone wrong by a lazy script and direction. This movie fails in many areas and is utterly difficult to recommend to even the least demanding action fans out there. It comes to show that films based on video games have not shown any improvement in the past several years and are not likely to do so in the near future. If you have seen this movie, don't worry you aren't missing anything."
4.0,3 September 2015,"'HITMAN: AGENT 47': Three Stars (Out of Five)

Sequel/reboot to the 2007 action flick 'HITMAN'; about an unstoppable cloned assassin, called 'Agent 47'. This installment has the killer-for-hire teaming up with a woman; to stop an evil organization, from copying the bioengineering program that created him. Both films are loosely based on the popular 'Hitman' video game series (which began in 2000). This new chapter was directed by first time filmmmaker Aleksander Bach and written by Michael Finch and Skip Woods (who also wrote the original). It stars Rupert Friend as '47' (replacing Timothy Olyphant from the first movie) and it costars Hannah Ware, Zachary Quinto, Ciaran Hinds and Thomas Kretschmann. I'm not a big fan of the first movie, and this is certainly no improvement.

Genetically engineered hit-man-for-hire Agent 47 (Friend) has just been given a new assignment; to stop a powerful corporation from replicating the scientific project that created him. The evil company, known as Syndicate International, plans to create their own army of assassins; with skills even deadlier than 47's. In order to do this, the Syndicate must get their hands on the lead scientist, responsible for creating the elite agents; his name is Dr. Peter Litvenko (Hinds). 47 teams with Litvenko's daughter (Ware), in order to protect him.

The movie has some cool video game style action scenes, but that's about all it has; and that's just what watching the movie feels like, playing a shoot' em up video game (and I've heard these films are almost nothing like the stealth games they're based on). The characters are pretty boring, and underdeveloped, and the acting is all pretty stiff (even Quinto, who I expect a lot more from). The plot is just as boring, and stupid, as well. I do like the look of the film though, and Friend at least looks like a cool action hero (kind of like a Terminator, in a lot of scenes). It's not a complete waste of time, if you like mindless action movies, but it's close.

Watch our movie review show 'MOVIE TALK' at: https://youtu.be/iHtyjLDJ1Ko"
9.0,23 July 2017,"Unfortunately, the movie doesn't follow the success of the game. We only get a glimpse of 47' history and background, the character lacks depth and the whole premise stands out of the Hit-man concept. Pacing is not very good, acting is quite poor and so is the script. The plot is not bad but the delivery is flawed. There is a lot of action, fight scenes are naive and there are a lot of errors.Personally, I only wanted to see the movie because of Rupert Friend who gave a solid performance, but I must say it was a complete waste of time."
7.0,30 December 2019,
3.0,13 June 2016,
6.0,22 October 2015,"i think it was a really good movie.

good story - good action Scenes


and i think everything was good , & you can expect to see a good action movie. if you watched transporter series or previous hit-man movie, you'll like this one too to tell the truth i didn't get it why this movie is rated by a low number but it worth to watch. as you know in all movies you can see the commercial for everything such as 007 for his car , batman or in this days arrow or flash for electronic devices, i think its not bad at all to see this kind of commercials and agent 47 is not beyond this topic. i suggest to everyone when you gonna watch a movie the first thing is don't expect anything... just watch it and enjoy."
6.0,25 October 2016,
2.0,29 August 2016,"One week after I saw this movie I couldn't recall one single thing that happened, almost like I believed I hadn't seen it at all. Apparently Ididn't like it particularly much and something tells me it can't have had that good of a story if it's possible to forget it after just one week. After having seen the trailer it looked promising, and some of the scenes from the trailer I actually remember. Maybe I'll see it again sometime in the future, but right now that's not an very appaeling idea.

Fun to see Rupert Friend, who played Mr Wickham in the 2005 production of Pride and Prejudice. Not entirely easy to recognize him maybe, but there he is. I haven't seen the later season of Homeland, but he appears there as well."
6.0,10 September 2015,
1.0,23 September 2015,"Genetically engineered from conception through decades of research, a man known only as Agent 47 (Rupert Friend) was made to be a perfect killing machine blessed with unrivaled strength, speed, stamina, and intelligence. His current target is an evil corporation, known as Syndicate International, led by Le Clerq (Thomas Kretschmann) who is looking to uncover 47's past in order to create an army of killers (agents) who are even more powerful than him. With the help of a young woman, Katia (Hannah Ware), he must confront revelations about his own origin and battle against his deadliest foe, John Smith (Zachary Quinto).

I'll just start off by saying not to listen to rotten tomatoes on this one. As I am writing this, the film has an 8% rating on the site. You know what also has that rating on the site (also as I am writing this)? The most recent Fantastic Four film does. That film is terrible. This film is no masterpiece but it is a lot better than Fantastic Four. My synopsis above implies that the film has a story but it really doesn't. I'm not sure if they thought they needed to explain anything since the film is based on the video game series of the same name or if they were trying to take its characters and give them a new story. I will admit that I am vaguely familiar with the video game series but you really don't have to be to be able to enjoy this film. This may be because of the running time but to understand what is happening, you must simply accept what you are being told. Luckily there isn't too much of it since the action sequences are at the forefront here. Although very well choreographed, very violent, and exciting, certain aspects defy both sense and reality. What I found unsettling was how bad all of the various henchmen were as they just seemed stupid and died a little too easily. I understand that the filmmakers are supposed to make the stars look good but I would have liked if they could have put up a little more of a challenge. Also, a lot of those sequences contain several instances of bad CGI which took me out of the experience but they panned away from it rather quickly. My favorite part of this film has to be Rupert Friend's performance as Agent 47 because I thought he really embodied what the character would have looked like. I thought Zachary Quinto was good too but he didn't really have too much to do and Kretschmann even less in this one. The real disappointment here is the story (or the lack of) what really seemed promising at the start where it tried to introduce and develop the characters as well as their motivations fell apart around half-way through and became an average, flashy, action movie. The last time I've seen this is in the Ryan Reynolds movie Self/less from a month ago. This film is watchable but I just wanted a little more.

Score: 6/10 keithlovesmovies.com"
6.0,26 May 2023,"Besides the following two questions maybe:

1. Who greenlit this?

2. Why has this even been made?

The only thing this movie has in common with the IP is that the main dude is called 47, is bald and has a barcode on his head. Thats it.

Bad action, bad effects, abysmal story, guns that dont cycle when being shot, an absolute weird attempt at trying to establish a sequel (dear gods please no) with a cringemax post credits scene.

If i would have gone to the cinema to watch this burning heap of dung i would have had the very strong urge to burn the place down to the ground afterwards.

Nobody asked for this movie. I hope everyone involved in its production is having a cringe-seizure every single time the thought of it comes up."
3.0,29 July 2023,"Action-packed film based on the popular video game series about the genetically engineered assassin known as Agent 47.

Rupert Friend takes on the role of Agent 47, bringing a cool and calculated demeanor to the character. His portrayal captures the essence of the deadly assassin, showcasing his exceptional skills and lethal precision.

The film is filled with high-octane action sequences and intense fight scenes, showcasing Agent 47's prowess as a highly trained killer. Fans of the video game series will appreciate the faithful adaptation of the iconic action and stealth elements.

The visual aesthetics of Hitman: Agent 47 are sleek and stylish, creating a sharp and polished look that complements the world of contract killing.

However, while the film delivers on action, it falls somewhat short in terms of character development and storytelling. Some plot points may feel predictable, and the supporting characters lack the depth and complexity that could have added more substance to the narrative.

Hitman: Agent 47 is a solid action film that delivers on its promise of thrilling action and intense combat. It's a movie that will keep you engaged with its fast-paced sequences and killer instincts.

In conclusion, Hitman: Agent 47 is a fun and action-packed adaptation of the popular video game franchise. With Rupert Friend's convincing performance as Agent 47 and the film's stylish action sequences, it's a movie that caters to fans of the video game series and action enthusiasts alike.

If you're in the mood for a thrilling and visually striking action film with a lethal assassin at its core, Hitman: Agent 47 is worth a watch."
8.0,14 December 2015,"If you plan to watch this movie because you are a fan of the awesome Hit-man game series, then don't. Hit-man: Agent 47 does not even remotely grasp the essence of the actual hit-man. The actual hit-man is not a super human gun slinger but is a SILENT ASSASSIN who resorts to assassinating his targets in a very discrete way. And therefore this movie has miserably failed to do justice to the Hit-man. Rupert Fiend is a good actor but imagine how it would have been if the producers had tried David Bateson with his characteristic Agent 47 voice over. This movie seemed more like an advertisement of Audi or a bollywood flick where the protagonist can just about achieve anything. Agent 47's signature Fibre wire and silver-ballers have been used in vain. If only, the makers of had adopted the plot of Hit-man absolution they would have fared much better. Also the music/score accentuate the shortcomings of this title. A better option would be to hire the absolution sound team or better yet Jesper Kyd, who worked on the initial titles of the games. A Chinese Diana from the agency???? Srsly!!!! An utter disappointment for the Hit-man Fans."
